id,Order Date,Value
1147.0,2022-07-18,1013.73
1147.0,2024-09-10,176.56
1147.0,2023-09-04,1938.35
1147.0,2022-08-19,876.98
1147.0,2024-03-04,800.75
1147.0,2023-05-19,1533.0
1147.0,2024-08-15,£1105.98
1147.0,2022-06-07,2188.01
1153.0,2024-07-16,3282.0
1156.0,2024-07-11,3603.5
1156.0,2023-06-03,9229.5
1163.0,2023-07-14,7288.0
1166.0,2023-11-14,827.28
1166.0,2023-12-24,5766.31
1166.0,2023-08-05,3217.41
1170.0,2023-09-26,381.26
1170.0,2023-11-20,373.1
1170.0,2024-06-22,992.47
1170.0,2024-01-19,102.19
1170.0,2024-06-02,517.03
1170.0,2023-09-30,1605.85
1170.0,2023-06-07,1413.96
1170.0,2022-09-29,3155.14
1174.0,2023-05-14,8093.0
1176.0,2024-02-09,£3875.0
1177.0,2023-11-09,1889.0
1183.0,2024-03-14,386.08
1183.0,2023-11-12,130.8
1183.0,2023-06-30,602.88
1183.0,2023-10-28,2198.55
1183.0,2022-10-20,2698.66
1183.0,2023-12-06,46.22
1183.0,2022-10-02,2597.82
1194.0,2023-08-12,7843.01
1194.0,2024-08-12,2038.04
1194.0,2022-10-05,2336.95
1197.0,2022-08-01,1231.37
1197.0,2022-07-20,3019.16
1197.0,2024-07-19,445.01
1197.0,2022-12-01,804.96
1197.0,2022-09-20,1822.94
1197.0,2023-06-20,1368.57
1197.0,2022-11-19,1151.52 GBP
1197.0,2024-05-09,416.38
1197.0,2024-08-06,833.28
1197.0,2023-12-28,1032.35
1197.0,2023-10-18,249.16
1197.0,2023-11-29,1861.27
1197.0,2022-07-04,1639.04
1200.0,2024-04-24,78.81
1200.0,2023-07-26,2574.51
1200.0,2024-02-09,877.4
1200.0,2023-11-23,395.12
1200.0,2024-02-08,4397.37
1200.0,2024-03-31,2583.04
1200.0,2023-04-24,816.75
1218.0,2024-06-06,890.53
1218.0,2022-03-21,2030.63
1218.0,2022-07-30,£263.69
1218.0,2022-04-03,5262.11
1218.0,2024-03-22,4066.68
1218.0,2022-04-04,3114.34
1218.0,2022-01-15,2714.8
1218.0,2021-11-28,1488.24
1222.0,2024-03-16,£1959.0
1225.0,2024-03-06,£1874.0
1231.0,2024-05-24,3166.0
1247.0,2023-06-08,1101.75
1247.0,2024-07-30,1398.67
1247.0,2024-03-26,1123.84
1247.0,2024-05-11,736.68
1247.0,2023-09-24,969.83
1247.0,2022-10-14,5196.24
1249.0,2022-12-25,3084.21
1249.0,2023-12-23,3377.55
1249.0,2023-06-09,2605.42
1249.0,2022-04-30,2036.77
1249.0,2023-12-14,1284.49
1249.0,2023-06-30,2589.33
1249.0,2024-07-19,1875.85
1249.0,2021-10-31,1382.38
1256.0,2023-09-30,2532.42
1256.0,2024-06-17,1611.5
1256.0,2023-03-06,10817.08
1257.0,2023-12-31,4630.71
1257.0,2022-12-22,6441.29
1261.0,2023-10-30,2154.51
1261.0,2024-07-12,1744.77
1261.0,2023-08-08,3858.72
1279.0,2023-05-31,7892.0
1286.0,2024-08-03,5930.0
1310.0,2023-05-07,177.25
1310.0,2023-01-15,340.58
1310.0,2022-10-26,334.35
1310.0,2023-11-12,893.09
1310.0,2022-10-21,843.93
1310.0,2023-04-22,7153.73
1310.0,2023-06-17,109.38
1310.0,2022-09-01,1655.7
1319.0,2023-06-29,4743.4
1319.0,2023-10-13,85.5
1319.0,2024-09-04,1174.6
1319.0,2024-02-10,3766.25
1319.0,2024-07-27,3447.06
1319.0,2023-10-15,289.52
1319.0,2024-03-14,4914.68
1319.0,2024-07-12,3012.47
1319.0,2021-10-10,2713.52
1323.0,2022-10-08,1171.42
1323.0,2024-06-10,107.28
1323.0,2024-07-21,1837.74
1323.0,2024-03-18,390.73
1323.0,2024-05-10,450.97
1323.0,2023-07-12,1382.6
1323.0,2023-02-11,49.66
1323.0,2023-09-08,438.34
1323.0,2022-11-15,5.64 GBP
1323.0,2022-10-02,3361.76
1323.0,2024-05-04,715.81
1323.0,2024-01-27,713.0
1323.0,2024-01-04,60.1
1323.0,2024-07-15,687.31
1323.0,2023-04-23,£800.16
1323.0,2022-07-10,573.29
1323.0,2022-10-16,1300.3
1323.0,2022-06-30,£1604.89
1326.0,2024-01-07,1225.41
1326.0,2023-02-18,6045.59
1331.0,2024-06-16,2469.74
1331.0,2023-08-10,7117.26
1333.0,2022-12-23,2037.57
1333.0,2024-04-04,5049.99
1333.0,2024-03-15,221.84
1333.0,2023-11-15,543.97
1333.0,2022-12-24,199.27
1333.0,2023-03-18,2878.83
1333.0,2022-12-03,188.53
1344.0,2023-05-13,10307.0
1349.0,2022-08-12,2056.08
1349.0,2022-08-14,697.62
1349.0,2024-04-01,7747.56
1349.0,2022-04-30,305.55
1349.0,2024-08-13,2395.29
1349.0,2022-04-01,2844.89
1350.0,2023-04-07,7407.0
1357.0,2023-07-18,949.75
1357.0,2024-05-31,486.85
1357.0,2023-12-12,1195.51
1357.0,2024-05-04,5219.24
1357.0,2023-09-01,1796.89
1357.0,2023-01-13,274.76
1365.0,2024-05-18,2285.0
1369.0,2022-11-28,7562.0
1371.0,2024-03-05,5509.0
1373.0,2023-01-06,356.58
1373.0,2023-03-15,406.73
1373.0,2023-01-24,5314.66
1373.0,2024-01-09,3410.51
1373.0,2022-12-09,116.52
1381.0,2024-05-31,4299.0
1385.0,2023-12-18,3218.34
1385.0,2024-03-20,1115.56
1385.0,2023-08-16,8050.1
1388.0,2024-07-07,5154.0
1391.0,2024-05-26,5937.0
1403.0,2023-01-09,1956.95
1403.0,2023-02-07,3652.49
1403.0,2022-11-08,1199.56
1407.0,2023-08-28,5323.4
1407.0,2023-09-05,4851.3
1407.0,2022-10-04,2629.31
1414.0,2023-03-28,9985.0
1415.0,2023-06-19,716.96
1415.0,2023-07-15,3525.23
1415.0,2023-02-04,2580.81
1420.0,2024-04-03,5575.83
1420.0,2024-04-14,4295.56
1420.0,2023-07-02,1795.61
1425.0,2024-05-20,10740.98
1425.0,2023-08-17,4083.02
1431.0,2024-01-19,2588.0
1442.0,2023-02-22,1073.36
1442.0,2024-07-24,1093.75
1442.0,2024-05-16,8286.99
1442.0,2024-06-20,1969.24
1442.0,2022-06-03,2876.67
1446.0,2024-01-06,5986.0
1453.0,2023-12-20,4649.0
1459.0,2023-12-11,2641.0
1464.0,2023-05-07,2458.27
1464.0,2024-02-24,6800.9
1464.0,2022-09-09,6184.27
1464.0,2022-07-25,1227.56
1470.0,2024-07-23,233.94
1470.0,2023-03-05,2058.06
1470.0,2023-05-12,3540.39
1470.0,2023-07-14,1383.51
1470.0,2023-09-18,31.33
1470.0,2023-07-04,3176.55
1470.0,2023-04-25,139.62
1470.0,2024-03-05,49.36
1470.0,2024-05-30,534.35
1470.0,2022-12-21,483.88
1471.0,2023-02-03,3113.12
1471.0,2024-09-07,1510.02
1471.0,2024-07-26,2736.29
1471.0,2022-06-18,275.75
1471.0,2022-04-12,1035.79
1471.0,2022-05-11,133.94
1471.0,2022-04-06,2862.61
1471.0,2023-07-11,160.08
1471.0,2023-05-12,1931.37
1471.0,2021-09-17,5236.03 GBP
1473.0,2022-12-05,6321.0
1478.0,2024-04-04,3325.0
1479.0,2023-02-01,7789.0
1481.0,2023-08-04,467.7
1481.0,2023-03-30,9555.3
1484.0,2022-11-12,7642.0
1521.0,2023-12-27,3420.66
1521.0,2023-05-03,7014.34
1544.0,2022-05-01,1206.53
1544.0,2022-03-17,982.97
1544.0,2022-05-08,628.97
1544.0,2023-08-21,189.47
1544.0,2023-08-15,1316.77
1544.0,2023-05-20,1373.16
1544.0,2022-12-31,67.39
1544.0,2022-08-04,84.79
1544.0,2024-07-11,1048.73
1544.0,2023-03-23,127.96
1544.0,2022-08-15,1743.0
1544.0,2023-08-07,81.74
1544.0,2023-09-07,403.58
1544.0,2022-09-08,1217.42
1544.0,2024-09-04,1532.28
1544.0,2024-02-05,378.14 GBP
1544.0,2024-09-08,232.91 GBP
1544.0,2024-05-08,548.72
1544.0,2023-06-21,602.01
1544.0,2023-05-02,16.38
1544.0,2022-12-07,860.87
1544.0,2022-03-03,162.4
1544.0,2022-01-19,583.82
1550.0,2024-01-31,4708.0
1551.0,2024-04-10,1623.0
1567.0,2023-06-01,16.57
1567.0,2024-01-25,166.99
1567.0,2023-09-03,5611.91
1567.0,2023-01-25,524.53
1571.0,2023-04-20,664.43
1571.0,2023-02-17,794.59
1571.0,2024-01-01,3030.14
1571.0,2023-04-14,1614.46
1571.0,2024-08-12,293.21
1571.0,2023-03-14,1577.77
1571.0,2022-12-21,586.41
1573.0,2022-12-11,1263.99
1573.0,2022-11-03,9225.01
1575.0,2024-08-02,4066.0
1576.0,2024-07-17,4065.05
1576.0,2024-04-04,2591.33
1576.0,2024-04-30,1409.04
1576.0,2023-07-27,5206.58
1577.0,2023-10-16,10358.01
1577.0,2023-01-29,1616.99
1582.0,2022-03-19,1504.0
1582.0,2023-09-29,1580.96
1582.0,2023-08-25,2304.09
1582.0,2024-08-03,3396.12
1582.0,2023-10-29,8422.19
1582.0,2022-03-06,571.64
1584.0,2024-05-22,3930.0
1587.0,2024-07-04,179.53
1587.0,2023-12-30,1529.5
1587.0,2024-02-03,2439.14
1587.0,2023-12-31,4442.07
1587.0,2024-05-17,593.39
1587.0,2024-05-29,4426.05
1587.0,2023-01-04,630.33
1593.0,2024-02-20,4047.66
1593.0,2024-07-22,221.96
1593.0,2023-04-21,526.36
1593.0,2023-09-04,5222.22
1593.0,2023-09-03,486.19 GBP
1593.0,2023-03-16,242.62
1599.0,2023-06-06,8784.0
1600.0,2023-11-04,£6033.91
1600.0,2023-08-24,595.48
1600.0,2024-02-05,2268.28
1600.0,2024-04-06,1403.84
1600.0,2024-05-29,321.08
1600.0,2022-12-13,2899.42
1603.0,2023-11-21,1766.0
1633.0,2023-10-20,2229.32
1633.0,2024-01-13,1519.38
1633.0,2023-04-12,5070.3
1641.0,2024-01-14,£1977.97
1641.0,2023-06-21,6092.03
1654.0,2024-07-22,4995.0
1656.0,2024-02-17,1918.0
1671.0,2024-01-02,3040.1
1671.0,2023-10-24,£906.75
1671.0,2024-07-19,1718.23
1671.0,2023-09-20,£4070.8
1671.0,2023-08-04,40.52
1671.0,2023-06-28,687.6
1685.0,2024-04-28,4262.0
1693.0,2024-05-22,5393.0
1698.0,2024-01-31,4636.13
1698.0,2024-08-17,781.86
1698.0,2022-12-02,769.66
1698.0,2024-07-02,5270.91
1698.0,2023-07-08,926.93
1698.0,2023-12-22,1854.7
1698.0,2023-01-14,1165.06
1698.0,2022-03-24,1639.76
1715.0,2023-12-04,2708.0
1719.0,2024-03-06,2155.29
1719.0,2022-01-28,180.05 GBP
1719.0,2022-07-08,277.59
1719.0,2024-04-01,616.75
1719.0,2021-11-10,4015.51
1719.0,2023-07-12,2210.13
1719.0,2024-07-11,1179.51
1719.0,2024-08-09,816.95
1719.0,2023-08-24,576.26
1719.0,2023-05-16,913.11
1719.0,2023-04-27,1548.99
1719.0,2021-10-20,822.85
1722.0,2024-03-06,8812.64 GBP
1722.0,2024-03-06,4836.27
1722.0,2023-05-06,676.09
1729.0,2023-06-19,9886.0
1737.0,2024-08-30,4727.02
1737.0,2023-11-17,1713.96
1737.0,2023-06-11,1274.02
1739.0,2023-11-27,199.62
1739.0,2023-04-02,10419.38
1743.0,2024-01-30,2232.33
1743.0,2024-08-06,305.24
1743.0,2022-11-10,£5156.52
1743.0,2022-12-02,3985.31
1743.0,2022-08-31,4087.61
1748.0,2023-04-09,881.52
1748.0,2023-08-07,1142.79
1748.0,2022-07-20,360.93
1748.0,2023-03-09,2826.79 GBP
1748.0,2023-05-05,237.24
1748.0,2023-01-25,223.19
1748.0,2023-12-09,838.48
1748.0,2023-01-10,59.66
1748.0,2024-04-18,466.93
1748.0,2022-10-24,967.33
1748.0,2024-02-09,669.45
1748.0,2023-10-01,36.06
1748.0,2022-06-21,847.58
1748.0,2023-04-17,1657.38
1748.0,2024-03-17,293.96
1748.0,2024-08-28,1502.68 GBP
1748.0,2023-09-26,954.88
1748.0,2024-01-04,971.84
1748.0,2022-04-16,1400.31
1752.0,2023-10-10,2477.0
1762.0,2023-09-26,5249.65
1762.0,2023-01-16,4914.35
1802.0,2023-09-09,712.07
1802.0,2023-09-17,296.0
1802.0,2023-12-11,£1574.65
1802.0,2023-01-27,416.4
1802.0,2024-01-22,187.91
1802.0,2023-09-29,28.73
1802.0,2023-11-30,1141.2
1802.0,2023-12-02,2790.11
1802.0,2024-01-24,1546.83
1802.0,2024-01-27,1499.16
1802.0,2022-12-10,2170.38
1802.0,2023-12-29,984.81
1802.0,2024-05-27,1455.12
1802.0,2023-01-23,273.25
1802.0,2024-08-09,4836.55
1802.0,2022-06-25,53.84
1808.0,2024-08-30,3031.93
1808.0,2023-03-19,8864.38
1808.0,2023-01-11,2691.69
1816.0,2023-05-01,8494.0
1825.0,2024-08-15,3987.4
1825.0,2023-02-27,1457.92
1825.0,2022-06-01,4794.86 GBP
1825.0,2022-10-18,537.35
1825.0,2022-09-08,997.34
1825.0,2022-01-25,4532.14
1831.0,2023-05-14,4543.65
1831.0,2024-05-26,1302.23
1831.0,2022-12-11,7814.7
1831.0,2023-10-09,796.82
1831.0,2023-03-09,479.34
1831.0,2023-08-14,467.33
1831.0,2022-02-10,351.25
1831.0,2021-11-25,3218.68
1842.0,2023-08-28,7589.01
1842.0,2023-08-16,5854.99
1843.0,2023-07-21,8405.0
1847.0,2024-05-21,259.96
1847.0,2023-05-31,8629.1
1847.0,2023-07-23,1718.43
1847.0,2023-09-02,622.89
1847.0,2023-05-16,30.62
1854.0,2024-05-04,1386.49
1854.0,2024-08-09,3115.82
1854.0,2022-12-18,8204.69
1859.0,2023-09-30,4537.09
1859.0,2024-03-30,£1797.63
1859.0,2022-10-08,295.28
1861.0,2023-06-08,287.32
1861.0,2024-06-07,2155.58
1861.0,2023-11-30,2990.21
1861.0,2023-10-29,£724.36
1861.0,2023-05-18,1124.53
1863.0,2024-01-24,3943.0 GBP
1867.0,2024-05-09,3933.0
1871.0,2024-07-10,5863.0
1880.0,2024-05-27,5282.0
1881.0,2024-04-27,3302.0
1911.0,2022-10-05,418.4
1911.0,2023-02-04,896.97
1911.0,2022-12-22,120.49
1911.0,2024-03-11,1783.65
1911.0,2024-06-28,459.48
1911.0,2022-11-05,1134.87
1911.0,2022-09-11,567.84
1911.0,2023-08-03,1047.49
1911.0,2024-09-11,74.51
1911.0,2024-01-03,2278.68
1911.0,2022-09-26,742.85
1911.0,2024-05-19,1284.74
1911.0,2022-09-04,1730.04
1939.0,2024-03-27,3554.82
1939.0,2023-01-21,6384.18
1957.0,2022-12-13,6993.0
1966.0,2023-10-10,2479.9
1966.0,2023-02-26,£1209.34
1966.0,2023-07-08,3266.36
1966.0,2024-02-22,895.82
1966.0,2024-02-02,£1158.93
1966.0,2022-09-15,377.64
1967.0,2023-12-12,1731.21
1967.0,2023-12-07,996.13
1967.0,2024-07-14,2434.52
1967.0,2024-07-13,2166.11
1967.0,2024-02-23,65.33
1967.0,2023-09-07,1746.86
1967.0,2024-04-14,954.55
1967.0,2023-04-02,2124.29
1979.0,2024-01-24,1925.06
1979.0,2023-07-07,11640.94
1984.0,2022-05-31,1962.56
1984.0,2022-11-30,4972.23
1984.0,2024-04-29,5936.92
1984.0,2024-03-28,1513.13
1984.0,2023-11-09,316.72
1984.0,2021-11-26,795.44
1995.0,2022-09-05,736.79
1995.0,2023-04-09,5615.12
1995.0,2023-08-29,244.37
1995.0,2022-02-26,4610.07
1995.0,2022-03-02,2289.24
1995.0,2023-12-13,1002.17
1995.0,2022-01-15,1358.22
2010.0,2024-05-28,1561.76
2010.0,2023-04-03,464.94
2010.0,2022-02-03,5145.51 GBP
2010.0,2024-06-16,3023.37 GBP
2010.0,2023-11-13,300.16
2010.0,2023-03-30,358.13
2010.0,2023-02-23,784.59
2010.0,2021-11-17,5005.54
2030.0,2023-04-09,2321.88
2030.0,2024-07-15,2800.58
2030.0,2023-01-29,441.07
2030.0,2024-05-07,2183.36
2030.0,2022-10-16,3892.11
2038.0,2023-12-07,4764.99
2038.0,2023-08-05,363.09
2038.0,2023-05-31,1804.92
2041.0,2024-08-20,1443.0
2047.0,2023-09-08,4655.0
2055.0,2023-04-15,767.1
2055.0,2024-05-17,3712.24
2055.0,2022-12-09,5427.41
2055.0,2022-08-29,1271.84
2055.0,2024-02-20,2791.7
2055.0,2022-07-13,2997.7
2060.0,2024-08-20,5999.37
2060.0,2023-03-07,5591.63 GBP
2061.0,2024-09-09,2721.16
2061.0,2022-12-25,1098.95
2061.0,2023-10-25,1367.18
2061.0,2023-07-21,521.3
2061.0,2024-04-10,742.02
2061.0,2023-12-01,1562.4
2061.0,2024-01-23,977.31
2061.0,2022-11-29,506.93
2061.0,2024-07-15,263.46
2061.0,2022-11-19,441.29
2063.0,2024-08-25,2785.69
2063.0,2023-09-08,7363.71 GBP
2063.0,2022-09-26,3404.6
2073.0,2024-03-24,906.27
2073.0,2023-03-18,2587.12
2073.0,2024-02-05,4891.77
2073.0,2023-08-29,2246.82
2073.0,2023-03-05,1376.71
2073.0,2022-11-12,241.31
2087.0,2023-11-29,2976.93 GBP
2087.0,2023-10-30,1029.82
2087.0,2023-04-23,2343.25
2088.0,2024-01-14,3416.0
2098.0,2024-05-21,2220.0
2099.0,2024-08-26,1789.0
2100.0,2024-01-07,2158.2
2100.0,2024-08-20,2923.18
2100.0,2023-05-16,£3159.62
2105.0,2023-09-30,4306.0
2108.0,2023-08-24,1550.27
2108.0,2023-06-04,12694.73
2111.0,2024-06-15,11156.77
2111.0,2024-08-18,460.24
2111.0,2023-05-12,2388.99
2115.0,2023-09-09,2514.0
2126.0,2024-01-11,1260.67
2126.0,2023-12-09,176.64
2126.0,2024-05-20,£2277.46
2126.0,2023-05-05,2989.22
2130.0,2023-06-25,1160.66
2130.0,2023-08-20,1893.95
2130.0,2024-06-02,1945.38
2130.0,2024-01-28,1471.14
2130.0,2023-06-08,3292.86
2133.0,2023-12-16,3477.48
2133.0,2024-05-26,4481.52
2133.0,2022-09-11,2354.01
2169.0,2023-09-27,3864.2
2169.0,2023-01-11,6402.8
2174.0,2024-07-01,£615.75
2174.0,2024-05-17,5961.3
2174.0,2023-12-28,4405.95
2174.0,2023-07-12,753.0
2175.0,2024-01-11,2909.0
2181.0,2023-12-10,6862.78
2181.0,2023-11-10,388.51
2181.0,2023-04-22,1885.72
2183.0,2022-12-06,6786.0
2189.0,2023-06-08,916.24
2189.0,2023-03-30,10389.76
2212.0,2023-07-02,8569.0
2213.0,2024-01-16,4378.96
2213.0,2022-12-05,4.68
2213.0,2024-07-31,2948.49
2213.0,2022-09-05,2218.65
2213.0,2024-02-09,303.44
2213.0,2023-09-13,984.88
2213.0,2023-10-01,805.7
2213.0,2024-05-03,808.09
2213.0,2023-05-10,835.34
2213.0,2024-04-06,1002.71
2213.0,2023-11-28,125.42
2213.0,2022-06-27,1285.63
2221.0,2023-10-30,1153.38
2221.0,2023-06-04,505.85
2221.0,2023-09-07,475.17
2221.0,2023-04-17,555.52
2221.0,2022-04-20,390.98
2221.0,2022-07-09,1997.31 GBP
2221.0,2023-11-07,1764.81
2221.0,2023-10-26,1817.48
2221.0,2022-12-10,351.31
2221.0,2022-05-19,827.76
2221.0,2022-10-28,844.34
2221.0,2022-09-22,879.74
2221.0,2023-12-02,2149.08
2221.0,2022-05-16,373.57
2221.0,2022-03-30,1168.69
2226.0,2024-03-09,2136.53
2226.0,2024-04-27,755.24
2226.0,2023-09-30,£2185.57
2226.0,2023-08-07,1689.93
2226.0,2023-05-30,1490.15
2226.0,2024-01-17,1285.18
2226.0,2023-03-18,816.39
2227.0,2024-07-08,350.75
2227.0,2022-12-18,418.94
2227.0,2024-03-19,1216.7
2227.0,2023-04-22,1387.6
2227.0,2022-02-22,242.38
2227.0,2024-05-09,108.46
2227.0,2023-04-28,982.88 GBP
2227.0,2024-05-24,1037.18
2227.0,2024-05-04,844.19
2227.0,2022-11-29,£231.28
2227.0,2024-07-18,377.45
2227.0,2023-10-06,1128.57
2227.0,2022-10-14,3238.97
2227.0,2023-06-06,2140.85
2227.0,2024-02-28,164.65 GBP
2227.0,2023-03-14,203.96
2227.0,2023-01-22,3220.96
2227.0,2023-03-09,270.5
2227.0,2024-03-06,£1375.57
2227.0,2022-08-12,1758.91
2227.0,2022-01-12,250.25
2236.0,2024-01-06,2767.0 GBP
2246.0,2023-09-04,47.57
2246.0,2022-07-19,726.32
2246.0,2023-08-30,2045.74
2246.0,2022-09-04,3738.18
2246.0,2023-11-04,3501.38
2246.0,2022-12-04,7273.91
2246.0,2022-06-24,151.9
2260.0,2023-10-18,5791.0
2268.0,2024-03-05,£1006.19
2268.0,2024-06-06,36.69
2268.0,2023-08-07,1685.07
2268.0,2023-08-03,1076.94 GBP
2268.0,2023-10-29,621.33
2268.0,2024-06-19,5173.46
2268.0,2024-01-29,1645.59
2268.0,2023-04-04,322.73
2269.0,2024-04-11,7353.96
2269.0,2023-12-12,£972.85
2269.0,2023-07-19,1835.2
2272.0,2023-11-17,911.34
2272.0,2023-05-19,5773.66
2281.0,2024-09-02,2625.24
2281.0,2022-07-03,590.55
2281.0,2022-11-01,642.29
2281.0,2023-05-20,7764.69
2281.0,2022-10-11,286.3
2281.0,2023-05-09,2224.67
2281.0,2023-09-12,298.54
2281.0,2021-12-09,2117.72
2287.0,2024-07-08,1.51
2287.0,2024-05-24,1846.89
2287.0,2023-10-07,69.07
2287.0,2024-01-16,2898.29
2287.0,2024-01-01,2532.09
2287.0,2024-03-06,3679.62
2287.0,2023-08-26,999.53
2288.0,2023-05-29,763.55
2288.0,2023-05-30,4784.48
2288.0,2024-04-22,2833.57
2288.0,2023-11-16,422.48
2288.0,2023-05-15,1071.91
2291.0,2023-11-17,3841.65
2291.0,2023-06-27,8475.35
2299.0,2023-11-02,4469.0
2300.0,2023-09-26,5144.0
2301.0,2024-03-09,998.07
2301.0,2024-01-24,5649.73
2301.0,2024-03-05,2243.1
2301.0,2023-05-07,672.32
2301.0,2023-04-12,1528.77
2310.0,2023-12-24,5089.85 GBP
2310.0,2022-11-20,3394.15
2317.0,2024-04-03,4726.0
2319.0,2024-07-10,2582.0
2321.0,2023-11-28,68.16
2321.0,2024-06-08,1959.85
2321.0,2022-02-09,169.09
2321.0,2023-08-21,3141.33
2321.0,2024-08-08,1963.85
2321.0,2024-06-25,5203.16
2321.0,2021-12-08,4005.55
2323.0,2024-04-16,2887.0
2324.0,2024-03-22,11114.49
2324.0,2023-11-20,1909.99
2324.0,2023-05-23,£1029.52
2328.0,2024-01-23,5946.94
2328.0,2024-08-22,592.89
2328.0,2023-05-31,£3040.87
2328.0,2023-05-24,3981.31
2334.0,2024-07-28,321.45
2334.0,2023-03-07,9583.55 GBP
2339.0,2023-01-09,2340.14
2339.0,2023-09-19,432.12
2339.0,2023-04-08,4300.13
2339.0,2023-08-05,959.99
2339.0,2023-08-01,598.86
2339.0,2022-12-15,746.76
2340.0,2023-01-31,1775.18
2340.0,2022-12-13,8532.82
2350.0,2023-10-23,3081.0
2352.0,2023-08-19,£12195.0
2358.0,2024-08-13,3759.9
2358.0,2022-12-19,7175.1
2361.0,2023-11-16,2800.0
2363.0,2023-12-04,2196.0
2372.0,2024-04-21,1513.29
2372.0,2023-09-05,1494.83
2372.0,2024-09-10,6669.39
2372.0,2024-03-03,2610.46
2372.0,2023-05-07,625.04
2373.0,2024-01-26,5856.0
2376.0,2024-04-20,2907.0
2377.0,2024-02-27,3179.14
2377.0,2024-09-11,1473.96
2377.0,2023-05-11,£2464.91
2389.0,2023-11-03,5714.0
2391.0,2023-06-12,1697.89
2391.0,2023-04-27,5311.11
2392.0,2024-05-29,3067.09
2392.0,2023-07-22,2171.8
2392.0,2023-08-29,3289.16
2392.0,2024-04-17,5023.59
2392.0,2023-04-03,£148.36 GBP
2399.0,2022-11-01,728.84
2399.0,2023-09-21,3474.49
2399.0,2024-08-28,5048.94
2399.0,2023-10-06,1371.78
2399.0,2023-09-06,3019.09
2399.0,2022-10-11,1.86
2404.0,2024-05-16,2038.0
2410.0,2022-08-02,9374.2
2410.0,2023-10-18,4736.01
2410.0,2023-12-19,1542.09 GBP
2410.0,2023-09-09,1119.42
2410.0,2022-07-15,1802.29
2418.0,2024-01-23,379.43
2418.0,2023-08-01,1954.3
2418.0,2022-05-05,2186.36
2418.0,2022-04-17,£504.33
2418.0,2023-12-09,402.93
2418.0,2023-04-06,364.48
2418.0,2024-02-27,312.99
2418.0,2023-08-29,3844.43
2418.0,2024-07-02,896.05
2418.0,2023-12-25,1948.92 GBP
2418.0,2022-12-07,2283.68
2418.0,2022-07-22,567.83
2418.0,2022-03-18,283.27
2429.0,2024-05-19,3195.0
2431.0,2023-06-27,10280.46
2431.0,2024-02-13,421.39
2431.0,2024-06-16,57.77
2431.0,2023-10-20,388.17
2431.0,2024-07-13,1805.37
2431.0,2023-10-22,806.47
2431.0,2023-03-11,568.37
2437.0,2024-01-07,8324.18
2437.0,2023-07-04,72.84 GBP
2437.0,2024-03-05,1072.05
2437.0,2023-09-10,573.74
2437.0,2023-05-13,2012.19
2438.0,2023-06-27,5037.81
2438.0,2023-06-10,6171.19
2440.0,2023-06-28,6297.0
2442.0,2023-01-04,8152.55
2442.0,2022-11-08,322.45
2443.0,2023-06-23,9933.0
2448.0,2023-08-05,11764.0
2450.0,2024-03-02,£3077.28
2450.0,2023-07-11,4353.72
2451.0,2024-03-09,983.03
2451.0,2024-04-29,£1956.32
2451.0,2023-10-01,2930.29
2451.0,2023-11-11,1488.24
2451.0,2023-12-02,1566.88 GBP
2451.0,2023-05-24,1189.24
2466.0,2023-03-07,329.97
2466.0,2023-06-17,8268.49
2466.0,2023-01-26,4941.54
2469.0,2024-07-04,8551.6
2469.0,2023-03-25,2239.4
2475.0,2024-02-26,5816.41 GBP
2475.0,2024-07-26,1420.27
2475.0,2023-06-29,2999.33
2484.0,2024-01-19,2402.0
2494.0,2023-08-30,5813.27
2494.0,2024-04-24,1712.73
2494.0,2023-03-10,7244.0
2496.0,2023-07-28,8236.73
2496.0,2023-04-21,1131.27
2503.0,2023-11-30,3867.91
2503.0,2023-08-25,1504.98
2503.0,2023-07-24,3664.11
2514.0,2022-08-02,1463.01 GBP
2514.0,2023-08-25,1764.83
2514.0,2024-06-26,4157.36
2514.0,2024-05-07,1882.97 GBP
2514.0,2024-08-26,2011.98
2514.0,2022-05-23,6852.86
2515.0,2023-11-10,2387.0
2517.0,2024-08-20,5207.0
2523.0,2023-09-02,460.53
2523.0,2024-09-03,2394.43
2523.0,2023-07-09,25.32
2523.0,2024-05-23,2423.96
2523.0,2023-10-25,544.6
2523.0,2024-05-26,2145.74
2523.0,2023-09-03,1181.47
2523.0,2023-07-30,541.57
2523.0,2024-07-13,1333.72
2523.0,2022-10-29,146.66
2528.0,2023-08-11,2571.31
2528.0,2023-02-24,10858.69
2531.0,2024-04-18,12386.71
2531.0,2023-07-05,1828.29
2541.0,2023-02-09,4998.83
2541.0,2022-11-19,4204.17 GBP
2543.0,2023-10-26,5738.0
2545.0,2023-06-12,634.27
2545.0,2023-04-08,£2955.35
2545.0,2022-10-06,217.6
2545.0,2024-03-26,10041.11 GBP
2545.0,2022-07-29,3893.67
2547.0,2023-05-20,8397.0
2548.0,2023-12-30,1206.23
2548.0,2024-03-24,578.95
2548.0,2023-08-25,4585.05
2548.0,2024-07-26,3637.1
2548.0,2023-05-25,2975.14
2548.0,2023-03-31,279.54
2589.0,2024-09-07,946.89
2589.0,2022-03-29,6212.81
2589.0,2023-07-25,5232.73
2589.0,2023-03-28,1043.8
2589.0,2022-01-19,2332.77
2593.0,2024-08-06,2101.08
2593.0,2023-11-20,7941.5
