id,age,gender,income,education,region,loyalty_status,promotion_usage,satisfaction_score
81993,28,Female,37343,College,North,Regular,0,4
56294,35,Male,47248,College,North,Silver,0,4
1319,36,Male,46871,Bachelor,East,Regular,0,5
95285,28,Female,41062,Bachelor,West,Regular,0,4
32593,26,Male,46527,HighSchool,West,Regular,1,6
86254,29,Female,16199,HighSchool,West,Regular,0,4
79995,29,Male,13376,College,East,Regular,0,6
63781,29,Male,28671,College,North,Regular,0,5
37109,30,Female,10746,College,East,Regular,0,6
1350,31,Female,23780,Masters,North,Silver,0,3
4791,31,Female,27289,College,South,Gold,0,4
96595,33,Male,20739,Masters,West,Silver,1,5
87445,26,Female,28546,HighSchool,South,Silver,0,5
87608,33,Female,28448,College,East,Silver,0,7
84334,25,Male,6957,College,East,Regular,1,5
58135,29,Female,33298,College,West,Regular,0,6
18635,30,Male,41061,College,South,Silver,0,5
3394,33,Male,43187,College,North,Regular,0,4
72229,37,Female,5815,College,South,Regular,0,4
37588,24,Male,23516,Bachelor,North,Gold,0,4
11447,36,Male,7316,College,North,Regular,1,4
92169,29,Male,41298,Masters,East,Regular,1,4
33055,32,Male,27387,Bachelor,South,Gold,0,4
93269,29,Male,45415,College,West,Regular,0,5
59809,30,Male,35417,Masters,East,Regular,1,6
61578,31,Male,26397,Masters,East,Regular,0,6
49661,39,Male,30926,Masters,West,Regular,0,3
11061,29,Male,35830,Bachelor,North,Regular,0,5
1551,30,Female,5941,HighSchool,North,Silver,1,5
80751,29,Female,37672,Bachelor,West,Regular,0,4
4511,32,Male,16811,HighSchool,South,Regular,0,5
26439,36,Female,31562,College,East,Regular,0,5
86709,29,Female,38223,College,South,Silver,1,4
83004,29,Female,38722,HighSchool,North,Silver,0,4
80167,28,Female,32017,Masters,West,Silver,1,5
48079,28,Female,42245,HighSchool,West,Silver,0,6
16302,29,Female,43966,HighSchool,North,Regular,0,5
17495,26,Male,34209,College,North,Regular,0,4
85699,33,Male,30829,College,East,Silver,0,5
61706,31,Female,31650,College,East,Regular,0,4
49149,20,Male,32201,Bachelor,West,Gold,0,5
70173,39,Male,21140,HighSchool,East,Gold,1,4
96223,32,Male,9940,HighSchool,North,Gold,0,6
52413,27,Male,11740,College,North,Regular,0,4
97494,34,Female,7618,College,West,Regular,0,4
9094,31,Female,36484,Masters,East,Regular,0,5
6268,26,Female,43285,Bachelor,North,Silver,1,4
81824,30,Male,15529,Bachelor,East,Regular,0,5
40204,23,Female,44522,HighSchool,West,Silver,0,4
69326,32,Male,23900,Bachelor,East,Gold,0,6
57863,26,Male,11044,College,North,Regular,1,4
52992,29,Male,9925,College,North,Regular,0,6
89246,28,Female,28612,Bachelor,South,Regular,0,5
26874,36,Male,15543,Bachelor,West,Silver,0,5
62597,28,Female,9145,Bachelor,West,Regular,0,3
47746,26,Female,30205,Bachelor,West,Silver,0,4
40991,29,Female,16020,Masters,North,Regular,0,5
13929,28,Female,22207,Bachelor,South,Silver,0,5
94954,32,Male,47718,College,West,Regular,0,4
18743,36,Male,35478,Bachelor,South,Gold,0,5
1058,30,Female,30122,HighSchool,West,Silver,0,3
4338,27,Male,12654,HighSchool,West,Silver,0,5
34171,26,Male,42868,College,West,Regular,0,6
96506,34,Female,10813,College,North,Silver,0,4
2030,25,Male,36082,Bachelor,North,Silver,0,5
1431,34,Male,7548,HighSchool,East,Silver,0,4
35084,37,Male,34544,College,West,Gold,1,6
33932,35,Female,24684,Bachelor,East,Regular,1,5
55376,29,Female,26969,HighSchool,West,Regular,0,5
22825,30,Female,11701,College,East,Regular,1,5
73647,28,Male,43824,Bachelor,East,Regular,0,6
25270,28,Female,37678,College,West,Silver,0,5
64035,34,Female,33629,College,North,Gold,0,4
14806,25,Female,31474,HighSchool,East,Regular,0,6
60298,26,Male,25274,Bachelor,East,Regular,0,6
50079,35,Male,27390,HighSchool,North,Regular,1,6
31592,26,Female,48195,Masters,East,Regular,0,6
586,29,Male,40497,Bachelor,North,Silver,0,5
36905,33,Male,27572,Bachelor,East,Gold,0,5
21333,31,Female,20516,Bachelor,East,Regular,1,4
39457,40,Female,40938,Bachelor,East,Regular,1,4
12534,31,Female,31739,Bachelor,East,Regular,1,5
40816,31,Male,44685,HighSchool,South,Regular,1,6
68317,41,Male,33205,Bachelor,East,Silver,0,5
42918,21,Male,16385,Masters,West,Regular,0,5
5216,29,Female,23466,Masters,West,Regular,0,4
83013,37,Male,11697,College,West,Silver,1,4
40200,40,Male,36578,Bachelor,East,Regular,1,5
64274,27,Female,36785,College,South,Regular,1,5
88544,23,Female,20692,College,West,Silver,0,3
834,37,Male,46588,Bachelor,South,Regular,0,6
41273,22,Female,29475,HighSchool,West,Regular,0,5
79343,31,Male,21533,Masters,East,Regular,0,5
35016,24,Male,29484,College,East,Regular,0,5
66703,32,Male,14138,College,North,Silver,0,5
65644,32,Female,5482,HighSchool,North,Regular,0,4
18486,24,Female,29048,Bachelor,East,Silver,0,5
33334,31,Male,9422,College,West,Silver,1,5
13552,31,Female,10148,Bachelor,East,Regular,1,6
95261,31,Female,15719,HighSchool,South,Regular,0,5
17673,41,Male,5091,College,North,Regular,0,7
23146,32,Female,45475,HighSchool,West,Regular,0,7
61130,24,Female,27734,College,East,Regular,0,6
69841,30,Male,31616,Bachelor,East,Regular,0,6
96987,30,Female,10500,Bachelor,East,Gold,1,6
35754,23,Male,45488,Bachelor,North,Silver,0,7
33460,29,Male,23131,College,West,Silver,1,4
14269,33,Male,20761,Masters,West,Silver,1,4
22187,29,Female,24261,Bachelor,East,Regular,0,4
15023,30,Female,15417,College,North,Regular,0,5
11969,31,Male,25314,Bachelor,South,Regular,1,5
28566,31,Male,41964,Bachelor,South,Gold,1,5
25842,24,Female,41506,College,North,Silver,1,3
279,32,Female,15613,College,North,Silver,0,5
76183,37,Male,37103,College,South,Gold,0,4
6149,28,Male,26659,Masters,East,Regular,0,5
61297,30,Female,43396,College,East,Regular,1,6
77960,32,Female,5706,Bachelor,East,Regular,0,6
14150,22,Female,48780,HighSchool,East,Silver,1,5
47140,31,Male,8936,College,West,Silver,0,5
29518,26,Male,38920,College,East,Silver,1,6
10050,29,Female,27003,College,South,Gold,0,5
53346,32,Female,32411,Bachelor,West,Regular,1,3
75310,28,Male,42249,College,North,Regular,0,5
20613,27,Male,41991,College,South,Silver,1,6
34287,19,Male,20979,Bachelor,North,Regular,0,5
59397,25,Female,33346,Bachelor,West,Silver,1,4
38721,31,Female,46133,Bachelor,South,Regular,1,6
31121,26,Male,39897,HighSchool,South,Regular,0,5
46500,31,Male,30446,HighSchool,North,Regular,0,6
31419,29,Male,45105,College,North,Silver,0,4
1573,27,Male,35555,Bachelor,South,Regular,1,5
78057,37,Female,26900,Bachelor,East,Regular,0,6
53084,34,Male,35702,Masters,East,Regular,0,5
27806,38,Male,9595,College,West,Regular,1,3
96811,25,Male,8842,HighSchool,West,Gold,1,3
97650,29,Male,29903,HighSchool,East,Regular,0,4
15843,26,Female,23536,Bachelor,East,Regular,0,5
52853,24,Female,40497,College,West,Regular,0,5
50138,29,Male,38485,College,South,Regular,1,4
27538,35,Male,28992,Masters,West,Silver,0,5
11856,32,Male,18301,College,South,Regular,1,5
41094,35,Male,28415,Bachelor,East,Regular,0,4
40942,31,Male,10762,Bachelor,East,Regular,0,5
78213,33,Female,36336,College,South,Regular,0,6
70852,28,Female,8117,College,West,Regular,0,5
85907,33,Male,15373,Masters,East,Regular,0,8
70227,32,Male,45815,Bachelor,East,Regular,1,6
17248,31,Female,22669,Bachelor,East,Silver,0,5
91331,26,Female,42212,College,South,Silver,1,5
74412,33,Female,40555,HighSchool,South,Regular,0,5
13736,35,Female,37762,Bachelor,West,Silver,1,6
75534,28,Female,43679,HighSchool,North,Regular,1,5
19779,26,Male,35097,College,West,Regular,0,4
8094,29,Male,39251,College,East,Regular,1,7
92534,23,Female,16756,HighSchool,West,Regular,0,6
82193,36,Male,39957,College,South,Regular,1,4
67484,35,Female,14216,Bachelor,North,Silver,0,5
46678,29,Male,28848,Masters,East,Regular,0,4
74258,36,Female,8549,College,East,Regular,0,6
54569,21,Female,32241,Bachelor,South,Regular,1,4
61461,39,Female,43286,College,North,Silver,0,7
31022,27,Male,39166,Bachelor,North,Silver,0,3
2130,33,Male,30927,College,South,Regular,0,6
95185,30,Female,46841,Bachelor,West,Silver,1,6
11864,22,Male,38168,Bachelor,East,Regular,0,3
55043,35,Male,47001,Masters,North,Regular,1,5
14425,37,Female,26002,HighSchool,North,Gold,1,6
52151,23,Female,47105,Bachelor,North,Silver,0,7
9162,37,Female,33488,College,West,Gold,0,5
42666,27,Male,36598,HighSchool,West,Regular,0,5
7316,33,Female,9688,HighSchool,East,Regular,1,5
2181,35,Male,23599,College,West,Silver,0,6
67359,25,Female,27159,Bachelor,East,Regular,0,7
9601,25,Male,40733,Bachelor,North,Regular,0,5
35737,28,Female,30476,HighSchool,East,Regular,0,4
30465,38,Male,31657,College,South,Regular,0,6
10572,36,Female,24944,Bachelor,South,Regular,0,6
85767,24,Male,36432,College,West,Regular,1,5
6176,33,Female,46010,College,East,Regular,0,5
31197,40,Female,22394,College,South,Silver,1,4
77458,37,Female,40335,College,West,Regular,1,6
1222,26,Female,5926,Bachelor,East,Regular,0,4
74449,28,Female,42169,College,East,Regular,0,7
37038,30,Female,23830,Bachelor,West,Regular,0,5
16291,36,Male,42520,Masters,South,Regular,0,5
25453,29,Female,40143,Bachelor,East,Regular,1,5
33563,36,Male,43215,HighSchool,North,Regular,0,5
656,26,Male,44099,Bachelor,North,Silver,0,6
43384,31,Female,48189,College,West,Regular,0,3
64833,32,Male,38243,College,West,Regular,0,5
37692,37,Male,47157,Masters,East,Regular,0,4
50195,32,Female,48194,Bachelor,West,Regular,0,5
64798,33,Female,28792,College,West,Regular,0,4
34273,34,Male,22322,College,West,Silver,1,5
4051,28,Male,31127,HighSchool,South,Regular,0,6
87072,35,Female,24091,College,South,Regular,0,8
81773,31,Female,32896,College,North,Regular,1,5
70997,24,Female,18820,College,West,Silver,1,4
4368,29,Female,15271,College,East,Silver,1,7
56346,29,Female,7293,College,East,Silver,1,5
45918,34,Male,9164,Bachelor,East,Regular,1,5
46369,23,Female,49187,College,North,Regular,0,5
90890,31,Male,49881,HighSchool,East,Regular,1,5
5074,33,Male,46701,College,East,Silver,0,5
35991,29,Female,26025,Bachelor,East,Silver,0,4
10502,27,Male,37796,Bachelor,East,Gold,0,5
55930,35,Male,8619,HighSchool,South,Silver,1,5
11015,32,Male,41831,College,East,Regular,0,5
80128,26,Male,8968,Bachelor,West,Silver,0,6
40039,34,Female,40061,College,West,Regular,0,4
69576,31,Male,32932,Bachelor,West,Silver,0,5
8787,29,Female,6657,College,North,Gold,0,6
60719,31,Male,33948,Bachelor,North,Regular,0,5
55432,26,Male,47436,HighSchool,South,Silver,0,3
95341,21,Female,49581,HighSchool,East,Regular,1,6
19213,22,Male,42621,College,North,Gold,1,3
94482,32,Male,28744,Masters,East,Regular,0,6
41047,34,Male,26880,College,South,Regular,0,6
3790,33,Female,38427,College,East,Regular,0,6
90092,23,Female,28652,College,North,Regular,1,5
58117,24,Male,23262,HighSchool,South,Gold,0,5
22507,32,Female,31838,Bachelor,South,Regular,1,5
17920,26,Male,8144,College,West,Silver,0,4
96635,26,Female,32915,HighSchool,South,Silver,1,5
8570,29,Male,20216,College,South,Regular,1,8
88174,28,Female,21584,HighSchool,East,Regular,1,5
45795,29,Female,14667,HighSchool,West,Regular,0,6
73839,38,Male,49588,Bachelor,South,Silver,0,6
15461,31,Female,22134,Masters,North,Gold,0,4
8312,36,Male,12806,Bachelor,South,Regular,0,4
64112,25,Female,10624,Bachelor,East,Silver,1,4
9661,34,Female,15296,College,North,Regular,0,5
857,23,Male,37047,Bachelor,North,Regular,1,7
57420,40,Female,36579,Bachelor,West,Regular,0,4
40012,27,Male,24110,College,South,Regular,1,4
21178,27,Female,42952,College,East,Regular,0,3
85575,25,Male,5359,College,South,Regular,1,6
22154,21,Male,26516,HighSchool,West,Regular,0,4
66030,40,Female,14631,College,North,Silver,0,7
11469,34,Male,31477,HighSchool,West,Regular,0,3
65982,26,Male,17489,College,South,Silver,0,6
37238,28,Male,8455,Masters,North,Regular,0,4
72376,33,Male,38646,College,West,Silver,0,6
83143,28,Male,25900,College,South,Regular,0,6
20283,32,Male,32820,College,South,Regular,0,5
12388,27,Male,43525,HighSchool,East,Silver,0,5
29870,33,Female,37927,Bachelor,West,Regular,0,6
78789,28,Male,7237,Bachelor,North,Regular,0,6
69418,32,Male,41722,College,North,Regular,0,6
10900,34,Male,6056,College,North,Regular,0,4
22740,29,Male,15716,Bachelor,East,Gold,0,4
1415,31,Female,18840,College,West,Silver,0,3
30953,29,Female,36361,Masters,West,Silver,1,4
56835,25,Male,7581,College,East,Regular,1,5
38936,35,Male,17634,HighSchool,North,Regular,1,5
32201,30,Female,27933,Bachelor,North,Silver,0,7
68845,21,Male,31437,HighSchool,East,Regular,1,5
45692,21,Male,14768,HighSchool,South,Gold,0,4
72020,22,Female,18789,College,North,Silver,1,6
80648,29,Female,30034,College,South,Regular,0,6
20428,22,Female,26898,College,East,Regular,1,6
11896,23,Female,13419,College,South,Regular,1,6
4625,33,Female,36780,Bachelor,West,Regular,0,4
29506,24,Female,43230,College,South,Regular,0,6
12561,26,Female,27973,HighSchool,South,Regular,1,7
38943,32,Female,19565,HighSchool,East,Regular,0,4
69606,29,Female,19497,College,East,Regular,0,6
574,31,Female,10743,College,East,Regular,0,4
84866,27,Male,34696,HighSchool,East,Gold,0,6
51744,29,Female,29100,Bachelor,East,Gold,0,6
74337,28,Female,25446,HighSchool,East,Regular,1,4
86885,35,Male,32224,College,East,Regular,0,6
36239,29,Male,14876,College,West,Regular,0,4
50283,32,Male,10273,College,South,Regular,0,6
7749,33,Female,38996,College,North,Regular,0,5
45120,39,Female,23150,College,North,Silver,0,5
99912,25,Female,19585,College,North,Regular,0,4
73382,32,Female,7504,HighSchool,East,Gold,0,5
60894,29,Female,29963,College,North,Regular,0,4
76179,19,Male,40226,College,North,Regular,0,4
79844,27,Female,29819,College,South,Regular,0,5
86324,31,Male,24623,College,East,Regular,0,6
98518,29,Male,8525,Bachelor,East,Regular,0,6
76930,24,Female,15155,College,East,Regular,0,5
17962,31,Male,9117,College,East,Silver,0,7
64846,30,Female,6844,HighSchool,East,Silver,0,6
28287,33,Male,16876,Bachelor,South,Regular,0,6
16731,31,Female,6012,Masters,West,Silver,0,4
67703,35,Male,17284,Bachelor,East,Regular,0,8
81582,28,Female,22517,Bachelor,South,Regular,0,5
2743,29,Female,27745,Bachelor,East,Regular,0,5
91840,32,Male,32023,Masters,East,Regular,0,4
51277,35,Female,22817,Bachelor,East,Silver,1,5
10818,26,Male,29891,HighSchool,North,Regular,1,3
13414,25,Male,19519,College,South,Regular,1,7
4646,29,Female,49359,HighSchool,West,Gold,0,4
24831,25,Male,16179,Bachelor,East,Regular,0,4
51478,29,Female,32403,College,North,Silver,0,7
60477,28,Female,31011,College,East,Silver,0,6
9888,37,Male,43286,HighSchool,East,Regular,0,5
77007,31,Male,7854,HighSchool,North,Regular,0,4
80596,32,Male,35986,Bachelor,East,Silver,1,5
72762,35,Male,28534,Bachelor,West,Regular,1,5
97107,28,Female,16798,Bachelor,North,Regular,0,5
53570,25,Female,20630,HighSchool,West,Silver,0,5
15627,25,Female,42744,HighSchool,West,Regular,0,5
98423,26,Female,9250,HighSchool,North,Regular,0,5
38862,27,Female,25231,HighSchool,West,Gold,0,5
24548,22,Female,11942,HighSchool,South,Regular,0,5
78204,32,Male,42594,Bachelor,West,Regular,1,6
44525,26,Male,23667,HighSchool,West,Silver,1,8
929,41,Male,41430,College,South,Regular,0,5
30573,25,Female,10802,College,South,Silver,0,4
2175,23,Female,7639,Bachelor,West,Gold,0,7
63408,34,Female,40036,College,East,Regular,0,5
15467,29,Female,45949,College,North,Silver,1,6
21288,28,Male,32730,College,West,Regular,0,4
68792,33,Female,16117,Masters,West,Regular,0,4
64131,34,Female,40284,Bachelor,East,Silver,0,6
42631,23,Female,44276,HighSchool,North,Silver,0,4
48460,26,Male,36245,College,North,Regular,0,5
8286,34,Female,27472,College,North,Regular,0,4
56545,32,Female,18587,College,North,Silver,0,4
36138,27,Male,46623,College,West,Regular,1,5
73918,21,Male,18493,Bachelor,South,Regular,0,7
56098,36,Male,36740,Bachelor,East,Silver,1,5
25637,32,Male,22511,College,East,Regular,1,3
59976,31,Female,38096,HighSchool,West,Silver,0,5
63100,35,Male,45316,College,East,Regular,0,6
56513,30,Female,27866,College,North,Regular,0,2
68414,29,Female,15710,HighSchool,West,Regular,0,4
24264,32,Female,22307,College,East,Regular,1,7
60420,34,Male,8080,College,West,Regular,0,6
53043,34,Male,14117,HighSchool,East,Gold,1,5
92131,34,Male,48561,College,West,Silver,0,5
62661,32,Male,34751,College,East,Regular,1,5
24014,35,Female,25100,College,East,Regular,1,6
12043,32,Male,6358,Bachelor,West,Regular,0,5
49784,27,Female,17310,Bachelor,North,Regular,0,5
76815,21,Male,38484,HighSchool,West,Gold,0,6
15395,29,Female,13825,Bachelor,East,Regular,0,5
73797,32,Female,39964,Bachelor,South,Regular,0,4
50179,23,Female,29823,College,West,Gold,0,6
94485,28,Female,33750,College,East,Regular,0,5
115,32,Female,9883,HighSchool,West,Regular,0,6
60900,23,Male,24411,College,East,Regular,0,5
59781,32,Male,6906,HighSchool,West,Silver,0,5
62200,32,Male,21595,Masters,South,Regular,1,6
76634,28,Male,12350,College,East,Regular,0,5
37379,27,Female,26142,HighSchool,South,Regular,0,4
6730,32,Male,48346,Bachelor,West,Regular,0,6
5905,32,Male,32028,Bachelor,East,Regular,1,5
65967,37,Male,28406,Bachelor,South,Gold,0,6
14530,38,Male,12900,HighSchool,West,Silver,0,4
65586,44,Male,6008,College,East,Gold,0,4
7336,26,Male,33015,College,West,Regular,1,4
88468,31,Male,46412,College,West,Regular,1,7
38224,30,Female,39726,HighSchool,West,Regular,0,7
58175,26,Male,21886,College,West,Silver,0,6
89551,25,Male,16592,College,West,Regular,0,5
4163,24,Male,9849,Bachelor,West,Gold,1,5
38540,31,Male,48604,HighSchool,West,Regular,1,6
69510,32,Male,12478,College,North,Silver,0,5
33889,39,Female,48909,Bachelor,North,Gold,0,3
38622,27,Female,41069,College,North,Regular,0,5
96588,24,Male,15191,HighSchool,North,Regular,1,4
10619,34,Male,25138,Bachelor,West,Regular,0,7
38358,31,Female,17324,Bachelor,West,Gold,0,6
42506,33,Male,44982,HighSchool,North,Regular,1,4
32808,36,Female,16431,Bachelor,East,Silver,0,5
56781,32,Female,8188,College,West,Silver,0,6
40369,36,Male,18457,College,South,Silver,1,3
32387,19,Male,49434,College,North,Silver,0,5
17774,31,Male,35417,College,South,Silver,0,4
61122,32,Female,21750,HighSchool,North,Regular,0,6
17973,32,Female,36976,Bachelor,West,Regular,1,4
64305,23,Female,22789,College,East,Regular,0,4
69596,27,Male,19630,Masters,West,Silver,0,5
85583,31,Female,45466,Bachelor,East,Silver,1,4
14985,32,Female,26386,HighSchool,South,Silver,0,6
34607,27,Female,37688,College,East,Silver,0,5
9495,30,Female,42869,Masters,West,Regular,0,3
32072,29,Female,37100,Bachelor,East,Silver,1,4
5170,28,Female,12382,Bachelor,West,Silver,0,7
70610,24,Female,41461,Masters,West,Regular,0,6
11318,32,Female,44721,HighSchool,South,Regular,0,5
42991,32,Female,41929,Masters,North,Silver,1,3
79977,27,Female,7058,College,West,Silver,0,5
60107,29,Male,25461,HighSchool,West,Regular,0,4
67710,37,Female,27461,Masters,West,Regular,0,4
43943,32,Male,49345,Masters,East,Regular,1,7
44018,33,Female,15429,College,East,Silver,1,6
62413,31,Male,38344,College,East,Silver,0,5
27785,32,Female,27868,College,North,Regular,0,5
21660,33,Male,38865,College,West,Silver,0,6
31376,31,Female,44278,College,West,Silver,0,6
82861,27,Female,34339,Bachelor,North,Gold,0,8
13344,27,Male,22317,Masters,West,Silver,1,5
50615,34,Male,44913,HighSchool,East,Gold,0,4
34824,24,Female,48178,Bachelor,North,Regular,0,5
15838,39,Female,29941,Masters,West,Regular,1,6
85349,33,Male,19963,College,East,Regular,0,5
56730,34,Male,48049,HighSchool,East,Regular,0,6
59923,27,Male,42186,Bachelor,South,Silver,0,7
33804,34,Female,34408,Masters,North,Regular,1,4
19838,30,Male,37108,Bachelor,South,Regular,0,6
21518,29,Female,13363,Masters,East,Silver,1,5
91196,25,Male,46495,College,West,Silver,0,6
28011,27,Female,25586,HighSchool,East,Gold,1,4
